CellType,BF1033vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1037XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1038XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1041XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1046XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1056XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1059XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1067XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF107XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1106XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1112XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1122XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1125XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1131XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1134XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1203XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1207vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1211vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1217vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1218XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1284XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1299XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF168XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF280XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3014XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3015XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3020vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3022vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3027XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3032XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3040XR2124_comb3cpgmasked-hg38_PE-dedup_sorted,BF3041XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3049vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3050vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3054XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3059vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF306XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3070XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3077XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3079XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3088XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3090vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3091XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3097vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3100vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3102XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3104vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3107vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3108vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3110XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3111vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3112vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3113vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3114vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3122XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3123XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3132vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3157XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3160vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3163vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3164vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3168vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3171XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3187XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3216XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3219XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3222XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3241XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3244XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3255XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3256XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3259XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3269XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3270XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF328XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3291XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3292XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3311XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3321XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3323XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3328XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3334XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3340XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3353XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3361XR2124_comb3cpgmasked-hg38_PE-dedup_sorted,BF3369XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3382XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3384XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3385XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3412XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3423XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3449XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3459XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3460XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3464XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3472XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3473XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3474XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3514XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3517XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3518XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3524XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3526XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3528XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3531AXR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3534XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3544AXR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3545AXR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3548XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3549XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3561XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3572XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3580XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3588XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3607XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3612XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3622XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3635XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3636XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3640XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3641XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3647XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3648XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3651XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3667XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3683XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3685XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3688XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3690XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3695XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3705XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3712XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3723XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3726XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3728XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3735XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3737XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3741XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF376XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3777XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3785XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3792XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3809XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3811XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3836XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF415XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF424XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF542vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF559XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF560XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF563vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF596XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF605vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF622XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF626XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF630XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF637XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF737XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF853vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF85XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF860XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF868XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF901XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF932vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF937XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF942XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF943XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF984XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF985XR23A_comb3cpgmasked-hg38_PE-dedup_sorted
Blood-B,0.0422688,0.0753670,0.0470170,0.0513722,0.0888113,0.0582577,0.0548717,0.0584178,0.0581377,0.0554678,0.0403693,0.0391459,0.0441015,0.0516878,0.0488138,0.0851881,0.0432830,0.0464485,0.0473950,0.0501743,0.0636814,0.0518648,0.0554338,0.0543336,0.0651991,0.0476676,0.0498853,0.0530739,0.0349525,0.0519513,0.0616518,0.0529834,0.0497790,0.0474941,0.0397433,0.0455914,0.0516086,0.0385651,0.0576977,0.0684344,0.0642102,0.0494131,0.0820141,0.0354894,0.0422442,0.0414386,0.0507639,0.0471806,0.0477607,0.0671260,0.0352487,0.0412163,0.0410520,0.0447996,0.0514989,0.0348467,0.0512269,0.0431412,0.0416213,0.0588179,0.0528477,0.0411102,0.0511794,0.0427333,0.0517746,0.0380310,0.0489462,0.0567000,0.0492333,0.0425949,0.0413380,0.0559167,0.0623918,0.0480447,0.0487644,0.0450327,0.0528194,0.0492822,0.0522724,0.0552053,0.0448434,0.0323581,0.0462485,0.1004684,0.0543433,0.0434197,0.0429601,0.1114155,0.0445313,0.0463688,0.0569212,0.0398314,0.0461822,0.0355330,0.0335693,0.0361578,0.0415315,0.0341215,0.0502152,0.0530668,0.0504533,0.0401161,0.0469539,0.0452124,0.0586945,0.0695051,0.0396475,0.0470365,0.0403342,0.0344016,0.0417688,0.0511130,0.0334498,0.0574472,0.0597930,0.0277504,0.0581266,0.0411915,0.0484595,0.0491877,0.0644658,0.0448435,0.0542269,0.0568963,0.0470741,0.0337912,0.0542500,0.0678934,0.0519318,0.0323308,0.0542876,0.0465170,0.0653525,0.1592641,0.0636793,0.0630010,0.0427949,0.1713583,0.0500651,0.0391658,0.0570066,0.0392242,0.0493318,0.0662416,0.0859793,0.0518517,0.0480632,0.0391662,0.0923448,0.0475231,0.0515389,0.1272973,0.0697609,0.1728782,0.0485954,0.2028488,0.0519078,0.0534260,0.0465343,0.0507752,0.1674515,0.1627610,0.1892128,0.0523126,0.0494201,0.0501425,0.1647525,0.0499000,0.0489480
Blood-Granul,0.0550289,0.0554452,0.0456242,0.0985414,0.0478200,0.1460498,0.0581102,0.0523889,0.0477720,0.0906822,0.1357407,0.1485857,0.1130449,0.0749862,0.1515732,0.0522749,0.0933634,0.0679323,0.1335060,0.1000242,0.0535536,0.0862214,0.1368643,0.0394831,0.0451601,0.1533384,0.0637117,0.1189593,0.0494217,0.1503128,0.0465143,0.0534257,0.0769449,0.0509147,0.0425963,0.1191717,0.1047931,0.0886846,0.0578131,0.0482579,0.0581080,0.0455138,0.0495432,0.0578475,0.1156374,0.0480210,0.0580990,0.0914365,0.1387645,0.0669167,0.0674322,0.0572414,0.0545044,0.0464967,0.0781750,0.0352428,0.0491909,0.0400268,0.1293590,0.0622599,0.0520607,0.0916318,0.1051464,0.0506996,0.1283138,0.1369261,0.0764122,0.0517465,0.1169896,0.0493494,0.0265686,0.0555871,0.0820186,0.0467883,0.1604101,0.0594540,0.0664177,0.0572494,0.0569930,0.0560675,0.0357708,0.0265743,0.0538987,0.0540347,0.0561562,0.0505360,0.0479784,0.0642283,0.0520988,0.1024456,0.0810205,0.0538714,0.0709301,0.0267218,0.0632289,0.0372660,0.0416762,0.0303368,0.0829391,0.0486626,0.0546272,0.0807905,0.0786340,0.0542006,0.0577247,0.0348371,0.0386232,0.1236180,0.0463527,0.0426844,0.0442081,0.0585852,0.0365454,0.0505305,0.0318293,0.0386167,0.0300460,0.0334714,0.1155964,0.0822599,0.0284152,0.0786347,0.0498150,0.0542861,0.0484623,0.0408090,0.0467685,0.0392925,0.0494728,0.0434016,0.0608151,0.0573770,0.0473958,0.0240987,0.0408053,0.0535110,0.0760072,0.0326618,0.1337706,0.0419824,0.0518286,0.0441907,0.1195534,0.0539630,0.0492783,0.1074017,0.1113708,0.0834407,0.0565791,0.0985302,0.0758883,0.0752336,0.1173069,0.0446843,0.1446614,0.0390112,0.0551213,0.0907114,0.0746964,0.1155696,0.0528382,0.0464129,0.0421853,0.0657281,0.1300824,0.1296379,0.0301538,0.1333678,0.1158298
Blood-Mono+Macro,0.0495944,0.0593110,0.0465041,0.0586165,0.0486745,0.0685340,0.0445692,0.0354757,0.0944565,0.1283780,0.1203957,0.0691705,0.1025274,0.0828655,0.0465683,0.0583674,0.0794687,0.0358147,0.0553044,0.1029894,0.0472787,0.0648977,0.0397854,0.1030038,0.0395952,0.0351585,0.1008595,0.0739324,0.0387911,0.0417831,0.0471548,0.0379797,0.1174733,0.1034534,0.0565539,0.0590003,0.0433619,0.0606309,0.0837490,0.0510387,0.0644543,0.0466980,0.0170795,0.0471294,0.0456249,0.0488458,0.0955830,0.0434121,0.0492590,0.0590013,0.0752432,0.0512170,0.0942735,0.0691833,0.0495174,0.0202843,0.0709629,0.0529909,0.0724831,0.1317935,0.0468369,0.1325726,0.0581563,0.0385021,0.0399223,0.0509168,0.0864613,0.0277843,0.0467954,0.0368824,0.1366620,0.0403206,0.0393755,0.0812255,0.0844230,0.0570783,0.0458656,0.0338322,0.0524236,0.0368639,0.0478459,0.0544800,0.0640751,0.0529866,0.0511616,0.0430977,0.0321685,0.0571547,0.0371520,0.0365854,0.0395828,0.1218018,0.0516119,0.0379092,0.0438561,0.0468659,0.0376961,0.1027503,0.0576351,0.0345469,0.0916104,0.1127733,0.0399897,0.0400950,0.0365063,0.0359790,0.1370004,0.0653993,0.0534810,0.0414268,0.1789581,0.0495458,0.0553490,0.0321804,0.1214074,0.0954039,0.0829543,0.0475561,0.0494095,0.0786518,0.0914358,0.0572814,0.0427477,0.0398888,0.0485829,0.0412867,0.0536364,0.0808644,0.0385297,0.0699576,0.0458229,0.0616556,0.0596450,0.0866313,0.0366439,0.0506565,0.0755622,0.1143832,0.0558627,0.0386655,0.0203721,0.0766316,0.0551675,0.0769778,0.0604424,0.0504530,0.0663873,0.0827609,0.0454919,0.0735179,0.0451571,0.0780646,0.0441368,0.0984076,0.0504361,0.1322916,0.0406107,0.0547283,0.1618266,0.0363649,0.0998754,0.0766136,0.0892424,0.0675420,0.1242186,0.0344127,0.1174805,0.0619462,0.0523682
Blood-T,0.0424519,0.0480419,0.0467156,0.0781084,0.1127334,0.0432123,0.1056869,0.1184831,0.0691237,0.0792704,0.0369791,0.1618563,0.0397897,0.0728548,0.0482037,0.0870364,0.0323025,0.0507011,0.1060545,0.0927898,0.0758234,0.0423686,0.0442679,0.0377232,0.0997492,0.0503319,0.0431686,0.0385003,0.0456479,0.0419315,0.1105349,0.1053751,0.0374114,0.0724239,0.0404537,0.0439535,0.0547360,0.0327836,0.0662946,0.0787069,0.0853207,0.0541008,0.0337967,0.0280948,0.0326409,0.0570168,0.0511947,0.0384315,0.0380300,0.0912525,0.0582530,0.0320310,0.0872042,0.0466411,0.0753601,0.0313448,0.1467211,0.0379002,0.0580187,0.0916281,0.0441270,0.0551304,0.0573391,0.0419392,0.0412871,0.0401227,0.0434418,0.1204343,0.0503090,0.0454056,0.0644704,0.0924837,0.0821388,0.0417566,0.0395143,0.0501107,0.1172015,0.0417238,0.0914296,0.1000869,0.0334576,0.0519907,0.0443216,0.0475365,0.1101637,0.0585562,0.0421579,0.0331473,0.0455300,0.0487832,0.0542015,0.0657350,0.0382108,0.0306103,0.0418192,0.0433327,0.3448296,0.0402180,0.2721180,0.1207848,0.0599829,0.0595084,0.0418132,0.0349543,0.0457241,0.5181672,0.0786084,0.0610457,0.1295916,0.0424053,0.0627336,0.0486520,0.0388505,0.0320822,0.3939473,0.0369145,0.2101060,0.0411504,0.0516387,0.0963772,0.2358148,0.0318944,0.0357377,0.1079118,0.0462921,0.1004690,0.0921492,0.0675973,0.1046878,0.0431554,0.0873593,0.0635946,0.0971899,0.0594912,0.0604164,0.0774292,0.1230140,0.0482848,0.0431106,0.0358238,0.0390191,0.0485323,0.0435984,0.0663829,0.0565786,0.0870649,0.0680164,0.0429621,0.0538152,0.0413181,0.0307170,0.0349823,0.0837675,0.0394249,0.0452435,0.0602931,0.0847562,0.0764804,0.0761488,0.0477880,0.0611264,0.0688359,0.0524318,0.0405741,0.0369106,0.0489864,0.0591773,0.0626795,0.0650525
Liver-Hep,0.0539453,0.0537436,0.0466849,0.0493693,0.0491842,0.0508453,0.0566994,0.0548614,0.0544787,0.0512831,0.0496267,0.0391700,0.0504962,0.0515589,0.0538313,0.0546970,0.0473110,0.0507267,0.0459260,0.0517546,0.0516849,0.0515287,0.0502387,0.0539253,0.0496929,0.0526197,0.0479455,0.0477303,0.0543498,0.0500009,0.0498700,0.0544384,0.0563038,0.0518404,0.0414179,0.0511475,0.0543565,0.0373998,0.0557215,0.0511781,0.0547556,0.0497477,0.0478575,0.0526646,0.0507241,0.0550284,0.0512584,0.0464802,0.0527955,0.0455720,0.0238288,0.0538260,0.0358676,0.0521671,0.0531413,0.0457921,0.0411096,0.0440160,0.0449632,0.0481023,0.0522636,0.0528804,0.0533802,0.0560457,0.0521834,0.0562248,0.0500545,0.0536062,0.0541604,0.0493613,0.0457583,0.0530564,0.0499354,0.0544041,0.0515972,0.0482086,0.0532938,0.0547318,0.0537260,0.0542162,0.0506212,0.0408125,0.0526920,0.0512206,0.0489036,0.0531135,0.0457903,0.0540173,0.0530385,0.0594122,0.0620208,0.0460333,0.0504692,0.0386468,0.0482864,0.0425358,0.0287407,0.0365935,0.0358197,0.0581744,0.0503784,0.0473897,0.0455965,0.0428277,0.0399650,0.0244157,0.0439162,0.0507081,0.0507736,0.0504067,0.0509992,0.0544812,0.0454233,0.0350840,0.0283740,0.0546700,0.0386989,0.0401098,0.0524000,0.0474379,0.0359894,0.0466442,0.0479304,0.0507128,0.0494324,0.0349640,0.0552775,0.0572867,0.0508077,0.0446965,0.0573699,0.0461820,0.0513082,0.0370344,0.0506896,0.0555853,0.0523417,0.0423685,0.0497922,0.0422419,0.0461793,0.0503929,0.0567449,0.0544910,0.0563225,0.0526707,0.0453557,0.0454748,0.0578023,0.0562210,0.0498072,0.0422223,0.0481648,0.0376005,0.0513182,0.0349562,0.0518221,0.0517479,0.0517552,0.0580422,0.0409196,0.0448708,0.0458928,0.0507446,0.0506142,0.0575077,0.0530580,0.0582285,0.0523018
Endothel,0.0463831,0.0431439,0.0310764,0.0428520,0.0433577,0.0449034,0.0407516,0.0403582,0.0497780,0.0416216,0.0473691,0.0364260,0.0366932,0.0442908,0.0561209,0.0533779,0.0299102,0.0207912,0.0360498,0.0400368,0.0433436,0.0554485,0.0451569,0.0337517,0.0367475,0.0536042,0.0586740,0.0482948,0.0521497,0.0447433,0.0409425,0.0393412,0.0323421,0.0497672,0.0184591,0.0563833,0.0521955,0.0130053,0.0460385,0.0328196,0.0425132,0.0264782,0.0297135,0.0336741,0.0503085,0.0219120,0.0326053,0.0471467,0.0481157,0.0400820,0.0224984,0.0312714,0.0547534,0.0444314,0.0478883,0.0198290,0.0308419,0.0494768,0.0662546,0.0475007,0.0433894,0.0308359,0.0505265,0.0471771,0.0444414,0.0583666,0.0478487,0.0525812,0.0437953,0.0220646,0.0207494,0.0484211,0.0415643,0.0334197,0.0494546,0.0456578,0.0391091,0.0211924,0.0430758,0.0450378,0.0490264,0.0098937,0.0210349,0.0457277,0.0416494,0.0247777,0.0310450,0.0486851,0.0327688,0.0454422,0.0462610,0.0741937,0.0384159,0.0179620,0.0731190,0.0094565,0.0127615,0.0156826,0.0217298,0.0414599,0.0537037,0.0391232,0.0218629,0.0350880,0.0223051,0.0254689,0.0217753,0.0481154,0.0289257,0.0589332,0.0319226,0.0648986,0.0104231,0.0386491,0.0090490,0.0303104,0.0407596,0.0362734,0.0592172,0.0470854,0.0389781,0.0493558,0.0322877,0.0424629,0.0294736,0.0219688,0.0321702,0.0242836,0.0425749,0.0241592,0.0364707,0.0616182,0.0430848,0.0251344,0.0312248,0.0413984,0.0089082,0.0708817,0.0384999,0.0265095,0.0508587,0.0435481,0.0542681,0.0482107,0.0370067,0.0442891,0.0470026,0.0274429,0.0457846,0.0482253,0.0529245,0.0498164,0.0382248,0.0434939,0.0459345,0.0502363,0.0481325,0.0472492,0.0407409,0.0514964,0.0523975,0.0552510,0.0383938,0.0405601,0.0375395,0.0476546,0.0362479,0.0396452,0.0466367
Neuron,0.0566287,0.0587657,0.0508926,0.0561663,0.0462074,0.0511689,0.0573501,0.0550960,0.0577945,0.0528132,0.0456850,0.0426747,0.0508924,0.0565979,0.0532790,0.0578233,0.0526997,0.0546300,0.0537505,0.0483475,0.0588409,0.0575739,0.0526413,0.0551925,0.0530408,0.0598836,0.0500138,0.0576411,0.1221406,0.0546487,0.0545305,0.0557146,0.0526231,0.0548673,0.0535492,0.0521939,0.0733740,0.0510156,0.0641145,0.0596287,0.0667977,0.0712022,0.0405810,0.0532802,0.0685360,0.0508028,0.0631344,0.0539770,0.0548116,0.0520027,0.0455316,0.0516014,0.0569273,0.0537833,0.0609482,0.0352290,0.0495942,0.0538716,0.0515134,0.0511713,0.0488952,0.0560186,0.0571014,0.1467985,0.0568017,0.0591655,0.0584056,0.0589381,0.0568089,0.0458019,0.0442594,0.0606375,0.0560743,0.0489189,0.0556627,0.0460238,0.0591975,0.0430501,0.0536779,0.0615622,0.0481456,0.0270712,0.0476444,0.0606527,0.0532033,0.0621170,0.0407832,0.0544654,0.0479778,0.0575472,0.0624200,0.0374792,0.0589807,0.0655557,0.0495853,0.0237220,0.0408159,0.0372288,0.0439694,0.0563123,0.0445231,0.0223235,0.0467551,0.0458245,0.0445502,0.0323539,0.0452732,0.0541114,0.0528897,0.0857714,0.0408378,0.0592196,0.0445998,0.0411625,0.0191632,0.0225360,0.0393386,0.0355862,0.0591339,0.0549373,0.0419941,0.0667673,0.0529474,0.0558779,0.0492252,0.0454174,0.0534184,0.0560481,0.0544723,0.0350156,0.0634719,0.0620001,0.0547971,0.0358303,0.0493496,0.0566495,0.0350344,0.0403866,0.0534357,0.0457093,0.1434475,0.0469648,0.0546429,0.0526130,0.0549732,0.0540620,0.0598312,0.0603216,0.0610210,0.0656353,0.0555206,0.0470259,0.0569115,0.0524145,0.0586537,0.0438746,0.0539244,0.0524399,0.0399904,0.0616050,0.0350060,0.0465170,0.0417896,0.0681945,0.0575089,0.0584666,0.0435993,0.0607215,0.0555876
